GeneID	#PubMed	Symbol
129389335	1	LOC129389335
129389304	1	LOC129389304
129389302	1	LOC129389302
129389480	1	LOC129389480
129389257	1	LOC129389257
129389269	1	LOC129389269
129389268	1	LOC129389268
129389267	1	LOC129389267
129389266	1	LOC129389266
129389265	1	LOC129389265
129389264	1	LOC129389264
129389263	1	LOC129389263
129389262	1	LOC129389262
129389261	1	LOC129389261
129389260	1	LOC129389260
129389259	1	LOC129389259
129389258	1	LOC129389258
129389256	1	LOC129389256
129389271	1	LOC129389271
129389255	1	LOC129389255
129389254	1	LOC129389254
129389253	1	LOC129389253
129389252	1	LOC129389252
129389251	1	LOC129389251
129389250	1	LOC129389250
129389249	1	LOC129389249
129389248	1	LOC129389248
129389247	1	LOC129389247
129389246	1	LOC129389246
129389245	1	LOC129389245
129389244	1	LOC129389244
129389270	1	LOC129389270
129389272	1	LOC129389272
129389301	1	LOC129389301
129389287	1	LOC129389287
129389300	1	LOC129389300
129389299	1	LOC129389299
129389298	1	LOC129389298
129389297	1	LOC129389297
129389296	1	LOC129389296
129389294	1	LOC129389294
129389293	1	LOC129389293
129389292	1	LOC129389292
129389291	1	LOC129389291
129389290	1	LOC129389290
129389289	1	LOC129389289
129389288	1	LOC129389288
129389286	1	LOC129389286
129389273	1	LOC129389273
129389285	1	LOC129389285
129389284	1	LOC129389284
129389283	1	LOC129389283
129389282	1	LOC129389282
129389281	1	LOC129389281
129389280	1	LOC129389280
129389279	1	LOC129389279
129389278	1	LOC129389278
129389277	1	LOC129389277
129389276	1	LOC129389276
129389275	1	LOC129389275
129389274	1	LOC129389274
129389361	1	LOC129389361
129389362	1	LOC129389362
129389363	1	LOC129389363
129389437	1	LOC129389437
129389449	1	LOC129389449
129389448	1	LOC129389448
129389447	1	LOC129389447
129389446	1	LOC129389446
129389445	1	LOC129389445
129389444	1	LOC129389444
129389443	1	LOC129389443
129389442	1	LOC129389442
129389441	1	LOC129389441
129389440	1	LOC129389440
129389439	1	LOC129389439
129389438	1	LOC129389438
129389436	1	LOC129389436
129389451	1	LOC129389451
129389435	1	LOC129389435
129389434	1	LOC129389434
129389433	1	LOC129389433
129389432	1	LOC129389432
129389431	1	LOC129389431
129389430	1	LOC129389430
129389429	1	LOC129389429
129389428	1	LOC129389428
129389427	1	LOC129389427
129389426	1	LOC129389426
129389425	1	LOC129389425
129389424	1	LOC129389424
129389450	1	LOC129389450
129389452	1	LOC129389452
129389364	1	LOC129389364
129389467	1	LOC129389467
129389479	1	LOC129389479
129389478	1	LOC129389478
129389477	1	LOC129389477
129389476	1	LOC129389476
129389475	1	LOC129389475
129389474	1	LOC129389474
129389473	1	LOC129389473
129389472	1	LOC129389472
129389471	1	LOC129389471
129389470	1	LOC129389470
129389469	1	LOC129389469
129389468	1	LOC129389468
129389466	1	LOC129389466
129389453	1	LOC129389453
129389465	1	LOC129389465
129389464	1	LOC129389464
129389463	1	LOC129389463
129389462	1	LOC129389462
129389461	1	LOC129389461
129389460	1	LOC129389460
129389459	1	LOC129389459
129389458	1	LOC129389458
129389457	1	LOC129389457
129389456	1	LOC129389456
129389455	1	LOC129389455
129389454	1	LOC129389454
129389423	1	LOC129389423
129389422	1	LOC129389422
129389421	1	LOC129389421
129389378	1	LOC129389378
129389390	1	LOC129389390
129389389	1	LOC129389389
129389388	1	LOC129389388
129389387	1	LOC129389387
129389386	1	LOC129389386
129389385	1	LOC129389385
129389384	1	LOC129389384
129389383	1	LOC129389383
129389382	1	LOC129389382
129389381	1	LOC129389381
129389380	1	LOC129389380
129389379	1	LOC129389379
129389377	1	LOC129389377
129389420	1	LOC129389420
129389376	1	LOC129389376
129389375	1	LOC129389375
129389374	1	LOC129389374
129389373	1	LOC129389373
129389372	1	LOC129389372
129389371	1	LOC129389371
129389370	1	LOC129389370
129389369	1	LOC129389369
129389368	1	LOC129389368
129389367	1	LOC129389367
129389366	1	LOC129389366
129389365	1	LOC129389365
129389391	1	LOC129389391
129389392	1	LOC129389392
129389393	1	LOC129389393
129389394	1	LOC129389394
129389419	1	LOC129389419
129389418	1	LOC129389418
129389417	1	LOC129389417
129389416	1	LOC129389416
129389415	1	LOC129389415
129389414	1	LOC129389414
129389413	1	LOC129389413
129389412	1	LOC129389412
129389411	1	LOC129389411
129389410	1	LOC129389410
129389409	1	LOC129389409
129389408	1	LOC129389408
129389407	1	LOC129389407
129389406	1	LOC129389406
129389405	1	LOC129389405
129389404	1	LOC129389404
129389403	1	LOC129389403
129389402	1	LOC129389402
129389401	1	LOC129389401
129389400	1	LOC129389400
129389399	1	LOC129389399
129389398	1	LOC129389398
129389397	1	LOC129389397
129389396	1	LOC129389396
129389395	1	LOC129389395
129388765	1	LOC129388765
129388763	1	LOC129388763
129389720	1	LOC129389720
128635606	1	LOC128635606
128669078	1	LOC128669078
110120831	1	LOC110120831
110120832	1	LOC110120832
25786	1	DGCR11
128667230	1	LINC03097
128667229	1	BICRA-AS2
128667228	1	ITGAL-AS1
128667227	1	KIFAP3-AS1
128667225	1	LINC03096
26077	1	GNAO1-AS1
26082	1	LINC02249
128635607	1	LOC128635607
26134	1	RALGAPA1P1
23781	1	AP1B1P2
128598894	1	LOC128598894
128598893	1	LOC128598893
110120833	1	LOC110120833
26247	1	OR2L1P
110120834	1	LOC110120834
110120835	1	LOC110120835
110120836	1	LOC110120836
110120837	1	LOC110120837
26478	1	OR7E53P
110120838	1	LOC110120838
26495	1	OR9A1P
26513	1	RPL34P2
23782	1	AP1B1P1
128706666	1	LOC128706666
128462416	1	LOC128462416
23691	1	NNO1
22815	1	CRIPTOP4
110120817	1	LOC110120817
22945	1	GPAA1P1
23459	1	CMD1H
110120818	1	LOC110120818
109729173	1	TFAP2A-AS2
110120820	1	LOC110120820
110120821	1	LOC110120821
110120822	1	LOC110120822
110120823	1	LOC110120823
23668	1	UBBP2
23679	1	SELENOWP1
23694	1	MRX73
110120830	1	LOC110120830
23713	1	DFNB27
23719	1	DFNA30
110120824	1	LOC110120824
23738	1	OFD1P17
23744	1	ATP5F1EP1
23749	1	YME1L1P1
110120826	1	LOC110120826
109729166	1	LINC02238
110120828	1	LOC110120828
23757	1	ARSFP1
23758	1	SFPQP1
110120829	1	LOC110120829
128462417	1	LOC128462417
128462415	1	LOC128462415
128316948	1	LOC128316948
128316963	1	LOC128316963
128462383	1	LOC128462383
110120841	1	LOC110120841
26679	1	OR4G3P
26680	1	OR4G2P
128462378	1	LOC128462378
128385377	1	SLC1A2-AS2
128385376	1	TMEM184B-AS1
128385375	1	HYOU1-AS1
128385374	1	LNPPS
128385372	1	MON2-AS1
128385371	1	LINC03089
128385368	1	EMICERI
128316962	1	LOC128316962
128462385	1	LOC128462385
128316961	1	LOC128316961
128316960	1	LOC128316960
128316959	1	LOC128316959
128316958	1	LOC128316958
128316957	1	LOC128316957
128316956	1	LOC128316956
128316955	1	LOC128316955
128316954	1	LOC128316954
128316953	1	LOC128316953
128316952	1	LOC128316952
128316951	1	LOC128316951
128316950	1	LOC128316950
128462384	1	LOC128462384
128462386	1	LOC128462386
26514	1	RPL34P1
128462401	1	LOC128462401
128462413	1	LOC128462413
26516	1	RPS5P1
110120839	1	LOC110120839
128462410	1	LOC128462410
128462409	1	LOC128462409
110120840	1	LOC110120840
128462407	1	LOC128462407
128462406	1	LOC128462406
128462405	1	LOC128462405
26590	1	OR8B7P
128462403	1	LOC128462403
128462402	1	LOC128462402
26591	1	OR8B6P
26651	1	OR7E19P
128462399	1	LOC128462399
128462398	1	LOC128462398
26592	1	OR8B5P
26637	1	OR7E36P
128462395	1	LOC128462395
26640	1	OR7E33P
26644	1	OR7E29P
26645	1	OR7E28P
128462391	1	LOC128462391
128462390	1	LOC128462390
128462389	1	LOC128462389
26647	1	OR7E25P
22814	1	CRIPTOP5
22813	1	CRIPTOP6
109729177	1	INO80-AS1
110120786	1	LOC110120786
7885	1	CRSA
110120785	1	LOC110120785
7892	1	FECB
7908	1	EOS
7910	1	PFBI
7911	1	SM1
7921	1	D6S207E
7925	1	IGLP1
7926	1	IGLP2
7933	1	OPLL
7938	1	CP20
7939	1	LAP
7971	1	GHS
7864	1	SCLC1
110120787	1	LOC110120787
110120788	1	LOC110120788
8056	1	ECB2
8068	1	BRCATA
8090	1	SPPM
8093	1	MGCT
109729184	1	SLC12A5-AS1
8114	1	IV
8126	1	MRST
8129	1	HBHR
8137	1	HYD2
110120790	1	LOC110120790
7880	1	MBS2
7845	1	PAFAH1B1P1
110120815	1	LOC110120815
7438	1	VMD1
7240	1	TRV-CAC1-2
7241	1	TRV-AAC1-3
110120772	1	LOC110120772
109951030	1	PKD1P3-NPIPA1
110120774	1	LOC110120774
110120775	1	LOC110120775
109864269	1	MIR302CHG
7338	1	UBE3AP1
110120777	1	LOC110120777
110120778	1	LOC110120778
110120779	1	LOC110120779
7420	1	VDI
7446	1	AVSD1
7824	1	D1S111
7459	1	WBSCR2
7467	1	WHCR
7488	1	WS2B
110120781	1	LOC110120781
110120782	1	LOC110120782
7523	1	XS
110120783	1	LOC110120783
110120784	1	LOC110120784
7628	1	ZNF75BP
7661	1	ZNF90P1
7686	1	MKRN7P
7792	1	CCV
8168	1	TW
8177	1	LPSA
8188	1	NGFG
10386	1	MHW1
10029	1	CASKP1
10031	1	SHROOM2P1
110120804	1	LOC110120804
10118	1	EMWX
110120805	1	LOC110120805
10305	1	MMDK
10306	1	CTPP
10337	1	H4C10P
10340	1	H2BC16P
10341	1	H2AC5P
110120806	1	LOC110120806
110120807	1	LOC110120807
10639	1	HHCM
8201	1	MLRL
110120808	1	LOC110120808
110120809	1	LOC110120809
10751	1	OFD1P18Y
10789	1	NUDCP2
10790	1	NUDCP1
110120810	1	LOC110120810
10822	1	OR7E11P
110120811	1	LOC110120811
10831	1	NPM1P7
10833	1	NPM1P14
110120813	1	LOC110120813
110120814	1	LOC110120814
9964	1	MYCLP3
9596	1	OR1R1P
110120802	1	LOC110120802
110120801	1	LOC110120801
8205	1	TAM
8213	1	BAS
8231	1	CND
110120791	1	LOC110120791
8249	1	MGR2
8251	1	HNRNPDP1
8258	1	GUST
110120792	1	LOC110120792
8377	1	LOH1CR1
8466	1	ST11
8551	1	INE2
109729182	1	DM1-AS
110120794	1	LOC110120794
110120795	1	LOC110120795
110120796	1	LOC110120796
110120797	1	LOC110120797
109729181	1	ZNF710-AS1
8830	1	PTLAH
9163	1	AMLCR2
110120800	1	LOC110120800
9207	1	RAD17P1
9292	1	GPR53P
9384	1	COX6CP1
9385	1	COX5AP1
9386	1	COX7CP1
128316949	1	LOC128316949
128316947	1	LOC128316947
7237	1	TRT-TGT3-1
128316784	1	LOC128316784
128316796	1	LOC128316796
128316795	1	LOC128316795
128316794	1	LOC128316794
128316793	1	LOC128316793
128316792	1	LOC128316792
128316791	1	LOC128316791
128316790	1	LOC128316790
128316789	1	LOC128316789
128316788	1	LOC128316788
128316787	1	LOC128316787
128316786	1	LOC128316786
128316785	1	LOC128316785
128316783	1	LOC128316783
128316798	1	LOC128316798
128316782	1	LOC128316782
128316781	1	LOC128316781
128316780	1	LOC128316780
128316779	1	LOC128316779
128316778	1	LOC128316778
128316777	1	LOC128316777
128316776	1	LOC128316776
128316775	1	LOC128316775
128316774	1	LOC128316774
128316773	1	LOC128316773
128316772	1	LOC128316772
128316771	1	LOC128316771
128316797	1	LOC128316797
128316799	1	LOC128316799
128316769	1	LOC128316769
128316814	1	LOC128316814
128316826	1	LOC128316826
128316825	1	LOC128316825
128316824	1	LOC128316824
128316823	1	LOC128316823
128316822	1	LOC128316822
128316821	1	LOC128316821
128316820	1	LOC128316820
128316819	1	LOC128316819
128316818	1	LOC128316818
128316817	1	LOC128316817
128316816	1	LOC128316816
128316815	1	LOC128316815
128316813	1	LOC128316813
128316800	1	LOC128316800
128316812	1	LOC128316812
128316811	1	LOC128316811
128316810	1	LOC128316810
128316809	1	LOC128316809
128316808	1	LOC128316808
128316807	1	LOC128316807
128316806	1	LOC128316806
128316805	1	LOC128316805
128316804	1	LOC128316804
128316803	1	LOC128316803
128316802	1	LOC128316802
128316801	1	LOC128316801
128316770	1	LOC128316770
128316768	1	LOC128316768
128316946	1	LOC128316946
128316724	1	LOC128316724
128316736	1	LOC128316736
128316735	1	LOC128316735
128316734	1	LOC128316734
128316733	1	LOC128316733
26695	1	OR2U1P
128316731	1	LOC128316731
128316730	1	LOC128316730
128316729	1	LOC128316729
128316728	1	LOC128316728
128316727	1	LOC128316727
128316726	1	LOC128316726
128316725	1	LOC128316725
128316723	1	LOC128316723
128316738	1	LOC128316738
128316722	1	LOC128316722
128316721	1	LOC128316721
128316720	1	LOC128316720
128316719	1	LOC128316719
128316718	1	LOC128316718
128316717	1	LOC128316717
128316716	1	LOC128316716
128316715	1	LOC128316715
128316714	1	LOC128316714
128316713	1	LOC128316713
128316712	1	LOC128316712
128316711	1	LOC128316711
128316737	1	LOC128316737
128316739	1	LOC128316739
128316767	1	LOC128316767
128316754	1	LOC128316754
128316766	1	LOC128316766
128316765	1	LOC128316765
128316764	1	LOC128316764
128316763	1	LOC128316763
128316762	1	LOC128316762
128316761	1	LOC128316761
128316760	1	LOC128316760
128316759	1	LOC128316759
128316758	1	LOC128316758
26694	1	OR2U2P
128316756	1	LOC128316756
128316755	1	LOC128316755
128316753	1	LOC128316753
128316740	1	LOC128316740
128316752	1	LOC128316752
128316751	1	LOC128316751
128316750	1	LOC128316750
128316749	1	LOC128316749
128316748	1	LOC128316748
128316747	1	LOC128316747
128316746	1	LOC128316746
128316745	1	LOC128316745
128316744	1	LOC128316744
128316743	1	LOC128316743
128316742	1	LOC128316742
128316741	1	LOC128316741
128316827	1	LOC128316827
128316828	1	LOC128316828
128316829	1	LOC128316829
128316903	1	LOC128316903
128316915	1	LOC128316915
128316914	1	LOC128316914
128316913	1	LOC128316913
128316912	1	LOC128316912
128316911	1	LOC128316911
128316910	1	LOC128316910
128316909	1	LOC128316909
128316908	1	LOC128316908
128316907	1	LOC128316907
128316906	1	LOC128316906
128316905	1	LOC128316905
128316904	1	LOC128316904
128316902	1	LOC128316902
128316917	1	LOC128316917
128316901	1	LOC128316901
128316900	1	LOC128316900
128316899	1	LOC128316899
128316898	1	LOC128316898
128316897	1	LOC128316897
128316896	1	LOC128316896
128316895	1	LOC128316895
128316894	1	LOC128316894
128316893	1	LOC128316893
128316892	1	LOC128316892
128316891	1	LOC128316891
128316890	1	LOC128316890
128316916	1	LOC128316916
128316918	1	LOC128316918
128316830	1	LOC128316830
128316933	1	LOC128316933
128316945	1	LOC128316945
128316944	1	LOC128316944
128316943	1	LOC128316943
128316942	1	LOC128316942
128316941	1	LOC128316941
128316940	1	LOC128316940
128316939	1	LOC128316939
128316938	1	LOC128316938
128316937	1	LOC128316937
128316936	1	LOC128316936
128316935	1	LOC128316935
128316934	1	LOC128316934
128316932	1	LOC128316932
128316919	1	LOC128316919
128316931	1	LOC128316931
128316930	1	LOC128316930
128316929	1	LOC128316929
128316928	1	LOC128316928
128316927	1	LOC128316927
128316926	1	LOC128316926
128316925	1	LOC128316925
128316924	1	LOC128316924
26681	1	OR4G1P
26685	1	OR4F1P
128316921	1	LOC128316921
110120842	1	LOC110120842
128316889	1	LOC128316889
128316888	1	LOC128316888
128316887	1	LOC128316887
128316844	1	LOC128316844
128316856	1	LOC128316856
128316855	1	LOC128316855
128316854	1	LOC128316854
128316853	1	LOC128316853
128316852	1	LOC128316852
128316851	1	LOC128316851
128316850	1	LOC128316850
128316849	1	LOC128316849
128316848	1	LOC128316848
128316847	1	LOC128316847
128316846	1	LOC128316846
128316845	1	LOC128316845
128316843	1	LOC128316843
128316886	1	LOC128316886
128316842	1	LOC128316842
128316841	1	LOC128316841
128316840	1	LOC128316840
128316839	1	LOC128316839
128316838	1	LOC128316838
128316837	1	LOC128316837
128316836	1	LOC128316836
128316835	1	LOC128316835
128316834	1	LOC128316834
128316833	1	LOC128316833
128316832	1	LOC128316832
128316831	1	LOC128316831
128316857	1	LOC128316857
128316858	1	LOC128316858
128316859	1	LOC128316859
128316860	1	LOC128316860
128316885	1	LOC128316885
128316884	1	LOC128316884
128316883	1	LOC128316883
128316882	1	LOC128316882
128316881	1	LOC128316881
128316880	1	LOC128316880
128316879	1	LOC128316879
128316878	1	LOC128316878
128316877	1	LOC128316877
128316876	1	LOC128316876
128316875	1	LOC128316875
128316874	1	LOC128316874
128316873	1	LOC128316873
128316872	1	LOC128316872
128316871	1	LOC128316871
128316870	1	LOC128316870
128316869	1	LOC128316869
128316868	1	LOC128316868
128316867	1	LOC128316867
128316866	1	LOC128316866
128316865	1	LOC128316865
128316864	1	LOC128316864
128316863	1	LOC128316863
128316862	1	LOC128316862
128316861	1	LOC128316861
7238	1	TRT-AGT7-1
110120771	1	LOC110120771
129388762	1	LOC129388762
129388600	1	LOC129388600
129388612	1	LOC129388612
129388611	1	LOC129388611
129388610	1	LOC129388610
129388609	1	LOC129388609
129388608	1	LOC129388608
129388607	1	LOC129388607
129388606	1	LOC129388606
129388605	1	LOC129388605
129388604	1	LOC129388604
129388603	1	LOC129388603
129388602	1	LOC129388602
129388601	1	LOC129388601
129388599	1	LOC129388599
129388614	1	LOC129388614
129388598	1	LOC129388598
129388597	1	LOC129388597
129388596	1	LOC129388596
129388595	1	LOC129388595
129388594	1	LOC129388594
129388593	1	LOC129388593
129388592	1	LOC129388592
129388591	1	LOC129388591
4936	1	OA3
129388589	1	LOC129388589
129388588	1	LOC129388588
129388587	1	LOC129388587
129388613	1	LOC129388613
129388615	1	LOC129388615
129388585	1	LOC129388585
129388630	1	LOC129388630
129388642	1	LOC129388642
129388641	1	LOC129388641
129388640	1	LOC129388640
129388639	1	LOC129388639
129388638	1	LOC129388638
129388637	1	LOC129388637
129388636	1	LOC129388636
129388635	1	LOC129388635
129388634	1	LOC129388634
129388633	1	LOC129388633
129388632	1	LOC129388632
129388631	1	LOC129388631
129388629	1	LOC129388629
129388616	1	LOC129388616
129388628	1	LOC129388628
129388627	1	LOC129388627
129388626	1	LOC129388626
129388625	1	LOC129388625
129388624	1	LOC129388624
129388623	1	LOC129388623
129388622	1	LOC129388622
129388621	1	LOC129388621
129388620	1	LOC129388620
129388619	1	LOC129388619
129388618	1	LOC129388618
129388617	1	LOC129388617
129388586	1	LOC129388586
129388584	1	LOC129388584
129388525	1	LOC129388525
129388540	1	LOC129388540
129388552	1	LOC129388552
129388551	1	LOC129388551
129388550	1	LOC129388550
129388549	1	LOC129388549
129388548	1	LOC129388548
129388547	1	LOC129388547
129388546	1	LOC129388546
129388545	1	LOC129388545
129388544	1	LOC129388544
129388543	1	LOC129388543
129388542	1	LOC129388542
129388541	1	LOC129388541
129388539	1	LOC129388539
129388554	1	LOC129388554
129388538	1	LOC129388538
129388537	1	LOC129388537
129388536	1	LOC129388536
129388535	1	LOC129388535
129388534	1	LOC129388534
129388533	1	LOC129388533
129388532	1	LOC129388532
129388531	1	LOC129388531
129388530	1	LOC129388530
129388529	1	LOC129388529
129388528	1	LOC129388528
129388527	1	LOC129388527
4937	1	OAP
129388555	1	LOC129388555
129388583	1	LOC129388583
129388570	1	LOC129388570
129388582	1	LOC129388582
129388581	1	LOC129388581
129388580	1	LOC129388580
129388579	1	LOC129388579
129388578	1	LOC129388578
129388577	1	LOC129388577
129388576	1	LOC129388576
129388575	1	LOC129388575
129388574	1	LOC129388574
129388573	1	LOC129388573
129388572	1	LOC129388572
129388571	1	LOC129388571
129388569	1	LOC129388569
129388556	1	LOC129388556
129388568	1	LOC129388568
129388567	1	LOC129388567
129388566	1	LOC129388566
129388565	1	LOC129388565
129388564	1	LOC129388564
129388563	1	LOC129388563
129388562	1	LOC129388562
129388561	1	LOC129388561
129388560	1	LOC129388560
129388559	1	LOC129388559
129388558	1	LOC129388558
129388557	1	LOC129388557
129388643	1	LOC129388643
129388644	1	LOC129388644
129388645	1	LOC129388645
129388719	1	LOC129388719
129388731	1	LOC129388731
129388730	1	LOC129388730
129388729	1	LOC129388729
129388728	1	LOC129388728
129388727	1	LOC129388727
129388726	1	LOC129388726
129388725	1	LOC129388725
129388724	1	LOC129388724
